0.535113,0.488581,0.480085,0.484253,0.420148,0.504866,0.517461,0.394111,0.374716,0.516685,0.490166,0.453842,0.508673,0.448498,0.494091,0.498311,0.423568,0.421687,0.462093,0.458027,0.3647,0.509173,0.476128,0.460112,0.47684,0.45671,0.480887,0.533099,0.498245,0.544005,0.486453,0.423146,0.411641,0.440659,0.493714,0.41052,0.384169,0.403984,0.392136,0.400865,0.396269,0.32479,0.362936,0.486557,0.475612,0.46709,0.475151,0.412128,0.432327,0.546554,0.504192,0.540158,0.443471,0.430591,0.305928,0.298365,0.391006,0.424645,0.387101,0.331848,0.340835,0.405485,0.480647,0.442251,0.473728,0.457145,0.354839,0.277061,0.336736,0.327828,0.319861,0.394582,0.369596,0.336113,0.415488,0.420903,0.35151,0.387665,0.357239,0.404232,0.364755,0.347273,0.372504,0.425418,0.38926,0.386348,0.267564,0.370293,0.360825,0.381353,0.429347,0.469369,0.382805,0.507007,0.490151,0.491662,0.442631,0.458422,0.508478,0.499219,0.422081,0.388462,0.483722,0.486789,0.537599,0.569773,0.642643,0.65695,0.606196,0.595815,0.566038,0.525745,0.398843,0.425711,0.371387,0.451902,0.45172,0.51084,0.469274,0.501341,0.499935,0.513029,0.422392,0.416193,0.525294,0.584473,0.559239,0.634387,0.651101,0.571563,0.588345,0.569925,0.628496,0.667737,0.684097,0.629165,0.572262,0.612881,0.550852,0.553545,0.704932,0.61624,0.663604,0.652538,0.677053,0.741103,0.639632,0.553745,0.609433,0.59405,0.638767,0.591111,0.63218,0.673949,0.647192,0.520953,0.513093,0.558992,0.416131,0.306703,0.384889,0.441926,0.339252,0.339777,0.418673,0.383637,0.406102,0.353406,0.287892,0.310337,0.20861,0.174366,0.256061,0.156642,0.186142,0.278467,0.338967,0.375008,0.407396,0.451075,0.375086,0.296621,0.411695,0.364154,0.313186,0.343544,0.454126,0.481933,0.381134,0.349892,0.341222,0.333649,0.404519,0.393456,0.467897,0.466373,0.35304,0.440002,0.3565,0.223555,0.280561,0.373098,0.309043,0.207132,0.307249,0.329131,0.364245,0.422726,0.35676,0.346644,0.460003,0.473678,0.486981,0.519677,0.451032,0.552443,0.496236,0.499934,0.403843,0.443905,0.429801,0.514673,0.44928,0.491517,0.514325,0.581994,0.568842,0.503992,0.510898,0.451045,0.520177,0.587558,0.558877,0.505733,0.539386,0.46492,0.561998,0.527089,0.600472,0.492987,0.532478,0.626482,0.597046,0.576092,0.591127,0.587238,0.511781,0.486099,0.514885,0.487835,0.448875,0.574241,0.542708,0.593541,0.666848,0.635248,0.56171
0.526294,0.504593,0.498523,0.475588,0.468027,0.446758,0.495975,0.487959,0.437172,0.484294,0.548767,0.527364,0.454108,0.50945,0.477967,0.38578,0.437637,0.45223,0.330059,0.35856,0.379046,0.447976,0.45457,0.476973,0.55128,0.440414,0.461628,0.533424,0.539626,0.486009,0.564558,0.576745,0.536011,0.456875,0.517581,0.40236,0.365518,0.30132,0.301853,0.436474,0.464425,0.395284,0.466753,0.459811,0.402487,0.435555,0.47483,0.388839,0.348106,0.476612,0.509881,0.487812,0.324066,0.322029,0.301757,0.25685,0.330391,0.286954,0.37372,0.412575,0.346469,0.491778,0.4158,0.45817,0.37539,0.371526,0.384906,0.346803,0.42064,0.371113,0.409742,0.362686,0.403224,0.355752,0.480763,0.467286,0.357793,0.371767,0.374374,0.456658,0.451485,0.328026,0.404945,0.433915,0.373627,0.278407,0.340119,0.294594,0.279404,0.427187,0.413286,0.451454,0.448675,0.426201,0.488339,0.416386,0.453721,0.568958,0.437935,0.451528,0.486992,0.396667,0.437937,0.524596,0.586539,0.492811,0.65285,0.604769,0.525349,0.521324,0.502014,0.590175,0.526434,0.445282,0.403649,0.458983,0.481357,0.408663,0.448568,0.504937,0.549175,0.448741,0.488509,0.435455,0.520869,0.485426,0.618539,0.59408,0.589376,0.577625,0.556294,0.594319,0.664836,0.700892,0.589792,0.626646,0.547472,0.549116,0.621739,0.573264,0.627372,0.682269,0.648514,0.714628,0.729874,0.755088,0.716434,0.63106,0.554326,0.684344,0.664281,0.664769,0.570773,0.577492,0.620124,0.571724,0.546748,0.544943,0.409407,0.339526,0.416644,0.415846,0.355782,0.4363,0.417435,0.39275,0.388531,0.384782,0.282356,0.252788,0.274887,0.271774,0.300154,0.264721,0.315412,0.307569,0.375458,0.279021,0.31218,0.365509,0.293011,0.311099,0.389514,0.340541,0.297498,0.433262,0.488306,0.395723,0.437174,0.442157,0.357969,0.288161,0.307364,0.43514,0.416227,0.463921,0.427106,0.399558,0.325313,0.234997,0.221401,0.344469,0.353216,0.236899,0.330798,0.375593,0.439683,0.451035,0.436372,0.434481,0.472055,0.444768,0.398723,0.447891,0.512778,0.517021,0.467865,0.50022,0.433912,0.362753,0.338449,0.452963,0.512692,0.466268,0.541698,0.46302,0.547613,0.527494,0.549325,0.53656,0.501184,0.542724,0.489142,0.488168,0.518763,0.505501,0.462036,0.515796,0.510523,0.556222,0.616348,0.517441,0.571046,0.605746,0.670174,0.602609,0.641734,0.609713,0.563666,0.591191,0.538578,0.550406,0.555372,0.54273,0.646375,0.656449,0.67158
0.484802,0.443326,0.53566,0.438799,0.451329,0.433505,0.533086,0.528898,0.393448,0.474504,0.37539,0.490653,0.464948,0.461854,0.476867,0.427928,0.4529,0.313649,0.331346,0.322283,0.362706,0.490913,0.569285,0.589996,0.595301,0.466003,0.447734,0.512219,0.414175,0.492519,0.547866,0.609927,0.562579,0.447572,0.457562,0.450204,0.346025,0.259157,0.354412,0.400702,0.333532,0.421294,0.430953,0.383238,0.477022,0.402533,0.314486,0.274745,0.284966,0.322103,0.414868,0.382643,0.315927,0.3674,0.315308,0.341917,0.310559,0.247834,0.324282,0.327787,0.426951,0.453324,0.404734,0.348096,0.436827,0.37778,0.355272,0.438611,0.482239,0.544372,0.496571,0.389934,0.416647,0.387761,0.413701,0.449195,0.427018,0.44669,0.488373,0.423929,0.350508,0.389954,0.370338,0.371411,0.402384,0.315727,0.319149,0.3757,0.296784,0.319304,0.448786,0.505333,0.493147,0.470244,0.427026,0.455866,0.551551,0.498065,0.47431,0.474718,0.441869,0.412607,0.536088,0.467881,0.50549,0.575638,0.554246,0.627826,0.593968,0.562408,0.556006,0.619102,0.519289,0.477776,0.517619,0.444539,0.505475,0.482301,0.503882,0.476999,0.518634,0.496171,0.513963,0.449847,0.58275,0.500622,0.530484,0.629918,0.610854,0.650553,0.585492,0.588704,0.662799,0.61145,0.636301,0.590116,0.612472,0.664137,0.60813,0.656409,0.695166,0.738335,0.71899,0.717387,0.772958,0.661471,0.676393,0.544759,0.597965,0.611173,0.612086,0.611969,0.669544,0.681654,0.629331,0.710325,0.627305,0.583788,0.443399,0.37042,0.403927,0.412869,0.386807,0.441898,0.398553,0.32066,0.283268,0.312774,0.362928,0.33301,0.248607,0.321578,0.227165,0.200609,0.190876,0.334338,0.318021,0.225963,0.236136,0.303436,0.221314,0.221269,0.332837,0.339631,0.329681,0.450079,0.397367,0.342931,0.383697,0.389832,0.344008,0.354729,0.270322,0.413203,0.399951,0.45968,0.44518,0.342942,0.330325,0.292737,0.242808,0.290595,0.302708,0.385971,0.289852,0.431659,0.46616,0.470687,0.44073,0.377245,0.421707,0.386484,0.377217,0.480954,0.514417,0.541271,0.49679,0.419159,0.381709,0.378814,0.414723,0.489527,0.379516,0.523434,0.471968,0.478089,0.594917,0.545022,0.553209,0.578275,0.633858,0.635143,0.533678,0.544105,0.612788,0.583045,0.501916,0.614395,0.599048,0.60667,0.650223,0.572522,0.582823,0.683664,0.629611,0.555143,0.541323,0.589676,0.605823,0.537079,0.487076,0.568701,0.588627,0.542447,0.635946,0.697145,0.576137
0.501054,0.525334,0.491328,0.550044,0.508657,0.546973,0.53184,0.439274,0.393391,0.469547,0.398649,0.418177,0.38884,0.392667,0.383448,0.414398,0.400628,0.324175,0.321537,0.433111,0.352901,0.421563,0.587346,0.618198,0.597042,0.564437,0.414201,0.509505,0.530336,0.491413,0.607377,0.581049,0.499704,0.420922,0.38951,0.473678,0.480946,0.351103,0.413403,0.337665,0.416775,0.32212,0.427794,0.391684,0.358958,0.354141,0.28568,0.247099,0.351437,0.407707,0.353143,0.302349,0.390322,0.400532,0.263326,0.384768,0.311222,0.383736,0.379882,0.268831,0.430509,0.416545,0.403292,0.364768,0.31796,0.407248,0.36327,0.421811,0.444017,0.518692,0.461879,0.489078,0.478448,0.360715,0.436748,0.497246,0.455349,0.403917,0.420464,0.382842,0.425351,0.396842,0.384322,0.34202,0.35926,0.466229,0.353059,0.342882,0.359532,0.344256,0.373824,0.481429,0.432525,0.434566,0.376743,0.456787,0.454557,0.450559,0.378754,0.428202,0.504755,0.48419,0.447589,0.476005,0.561136,0.554395,0.501586,0.618618,0.580032,0.566236,0.602826,0.591908,0.569621,0.600422,0.482448,0.489003,0.521094,0.512791,0.541154,0.547081,0.445417,0.498602,0.526952,0.516366,0.507493,0.523316,0.497641,0.520102,0.477923,0.609904,0.595164,0.643648,0.640683,0.707724,0.706396,0.583305,0.597014,0.70758,0.575051,0.596145,0.599196,0.618676,0.716247,0.690444,0.73099,0.67235,0.633053,0.559463,0.683847,0.6492,0.59733,0.653019,0.685833,0.670417,0.612823,0.692649,0.585713,0.58017,0.558297,0.488941,0.378401,0.342465,0.26571,0.295821,0.385212,0.253676,0.217472,0.242901,0.281468,0.398729,0.292111,0.253115,0.286461,0.24425,0.263453,0.304242,0.301145,0.298776,0.222214,0.197806,0.219858,0.290546,0.295696,0.259658,0.248757,0.377012,0.370414,0.265984,0.376598,0.350332,0.28435,0.355917,0.314117,0.430724,0.396236,0.433287,0.513718,0.455284,0.398203,0.387715,0.305752,0.343908,0.317719,0.415602,0.323043,0.328237,0.491423,0.508081,0.512348,0.519912,0.42477,0.455177,0.343198,0.399929,0.405053,0.445712,0.429184,0.451387,0.389569,0.3532,0.33304,0.394715,0.479555,0.50786,0.449446,0.450295,0.610867,0.554709,0.672547,0.664957,0.598305,0.51001,0.540252,0.627205,0.646767,0.592873,0.526747,0.624696,0.655174,0.615544,0.561365,0.548344,0.627066,0.651907,0.642415,0.666406,0.595109,0.668416,0.613086,0.591526,0.482678,0.509773,0.554806,0.629375,0.66978,0.611512,0.565887
0.557169,0.520415,0.52058,0.511068,0.523469,0.566673,0.445899,0.436098,0.459606,0.467471,0.422698,0.490836,0.421522,0.347297,0.426855,0.452251,0.336027,0.47173,0.475937,0.456493,0.500902,0.471513,0.499634,0.519392,0.566619,0.517916,0.446442,0.418717,0.518248,0.539266,0.514249,0.509897,0.476657,0.365128,0.414182,0.399142,0.458569,0.459014,0.419081,0.423389,0.443822,0.398328,0.37671,0.386942,0.336815,0.416218,0.326599,0.298435,0.332524,0.288778,0.311693,0.29071,0.389496,0.3976,0.267372,0.296997,0.371773,0.355038,0.297421,0.295698,0.296682,0.391033,0.399429,0.401151,0.304873,0.421765,0.313732,0.433638,0.48433,0.438339,0.454198,0.45231,0.46439,0.417668,0.429127,0.417482,0.462072,0.456007,0.469575,0.439091,0.484264,0.466763,0.384461,0.424572,0.369378,0.48865,0.474243,0.349722,0.402726,0.489,0.496616,0.525335,0.537118,0.481454,0.500331,0.584969,0.524259,0.544239,0.404516,0.379485,0.465984,0.52158,0.549863,0.499228,0.442353,0.53805,0.524963,0.601405,0.577536,0.625357,0.618225,0.630006,0.517628,0.578192,0.526821,0.486356,0.493689,0.395203,0.438403,0.492344,0.49699,0.449049,0.50326,0.566609,0.538214,0.49688,0.619016,0.460085,0.461026,0.49093,0.484131,0.509936,0.542777,0.647093,0.686322,0.72782,0.701838,0.704384,0.672243,0.712944,0.65854,0.638923,0.64791,0.641153,0.70931,0.724092,0.61956,0.592995,0.610896,0.634451,0.665462,0.690935,0.702532,0.734709,0.678013,0.69838,0.625752,0.601953,0.518625,0.540022,0.420802,0.469563,0.342822,0.310336,0.327373,0.292663,0.287097,0.312887,0.353104,0.279418,0.359626,0.218587,0.220277,0.18016,0.177833,0.297204,0.260083,0.272329,0.192507,0.16909,0.191523,0.179846,0.236765,0.334944,0.310256,0.272602,0.274562,0.278791,0.326589,0.389718,0.339751,0.377776,0.296116,0.406182,0.456231,0.450421,0.442631,0.450797,0.414081,0.351862,0.348561,0.34513,0.422737,0.315269,0.384929,0.400041,0.365139,0.409342,0.471139,0.450412,0.431693,0.492382,0.353666,0.332775,0.423627,0.362004,0.352212,0.444769,0.449041,0.444719,0.451767,0.401122,0.488863,0.49237,0.430633,0.423159,0.541209,0.582905,0.647935,0.581933,0.559997,0.522811,0.60023,0.648794,0.604611,0.626458,0.54732,0.546119,0.548905,0.619692,0.638955,0.557427,0.587599,0.646857,0.647078,0.645342,0.674308,0.618628,0.603087,0.62722,0.508716,0.520784,0.594912,0.524254,0.596246,0.572813,0.496863
0.648863,0.624377,0.600683,0.559556,0.600372,0.513638,0.419526,0.440331,0.479625,0.434693,0.433082,0.48698,0.449009,0.400159,0.465413,0.358633,0.352365,0.43085,0.469674,0.512349,0.468238,0.541051,0.423115,0.471073,0.482567,0.553577,0.482623,0.451326,0.536262,0.45492,0.478699,0.545527,0.575811,0.450853,0.358927,0.368334,0.469229,0.47615,0.43871,0.326336,0.433104,0.409508,0.300818,0.399728,0.327864,0.369105,0.305735,0.4296,0.404183,0.406524,0.432601,0.371933,0.36055,0.372425,0.295399,0.314625,0.300449,0.364153,0.287596,0.274065,0.34867,0.265331,0.403349,0.359106,0.300036,0.405627,0.406155,0.412644,0.389526,0.48125,0.449732,0.383479,0.364557,0.421264,0.440764,0.399444,0.494169,0.518103,0.494511,0.425404,0.412778,0.496612,0.483123,0.390004,0.407371,0.409262,0.438332,0.454399,0.384595,0.431466,0.428115,0.493283,0.56552,0.487892,0.450479,0.560503,0.516563,0.503756,0.477516,0.443001,0.54409,0.442459,0.478035,0.514494,0.532888,0.492257,0.514723,0.583294,0.531787,0.548156,0.552726,0.638205,0.477851,0.460159,0.504931,0.404888,0.453115,0.453245,0.477948,0.596919,0.512288,0.541354,0.529082,0.520605,0.48378,0.561386,0.548798,0.549454,0.460154,0.43946,0.449844,0.48955,0.471362,0.623549,0.618215,0.656279,0.734393,0.655039,0.66591,0.607328,0.69013,0.673574,0.618918,0.652062,0.667843,0.686024,0.653525,0.71041,0.683829,0.703559,0.672191,0.573491,0.635067,0.604163,0.593392,0.603349,0.677097,0.536859,0.476027,0.474967,0.426757,0.483004,0.45353,0.305921,0.331313,0.352383,0.359875,0.261882,0.260278,0.256423,0.353386,0.220759,0.133834,0.138481,0.147677,0.169965,0.243624,0.167195,0.187394,0.152881,0.179045,0.154699,0.148953,0.287188,0.209716,0.31977,0.358801,0.337428,0.287588,0.286386,0.315504,0.422152,0.315942,0.332254,0.404239,0.506545,0.477673,0.431313,0.364742,0.387678,0.412272,0.305627,0.352418,0.341764,0.389254,0.468395,0.409861,0.445024,0.493183,0.492048,0.50772,0.447681,0.360506,0.457482,0.407104,0.376722,0.352852,0.372194,0.349671,0.362907,0.441939,0.483474,0.481497,0.419546,0.383355,0.459959,0.454916,0.532813,0.538994,0.546528,0.543977,0.541514,0.485443,0.56844,0.571252,0.593752,0.669031,0.628191,0.657513,0.630742,0.711851,0.666714,0.647959,0.700469,0.70925,0.62387,0.703413,0.612636,0.554795,0.575411,0.495102,0.565041,0.534327,0.584076,0.58781,0.567918,0.499832
0.624909,0.654205,0.626774,0.646604,0.597536,0.505298,0.452531,0.412732,0.497217,0.398194,0.448029,0.518135,0.494523,0.490452,0.383334,0.469049,0.383539,0.341131,0.451149,0.451738,0.497057,0.445969,0.446869,0.441043,0.48945,0.44917,0.552721,0.580126,0.544982,0.483301,0.420846,0.446758,0.529666,0.388992,0.439271,0.506813,0.395953,0.346876,0.358869,0.30854,0.303243,0.394963,0.324879,0.434007,0.307608,0.323296,0.380859,0.412182,0.436101,0.484667,0.453185,0.32711,0.356341,0.382633,0.305879,0.384949,0.380306,0.297244,0.251173,0.256129,0.299429,0.283196,0.312585,0.307939,0.416342,0.476639,0.346977,0.395228,0.398055,0.342672,0.359991,0.315233,0.424355,0.431304,0.419378,0.401845,0.505197,0.621786,0.580646,0.543183,0.463404,0.484532,0.428802,0.39774,0.423533,0.348094,0.465285,0.452358,0.411574,0.361367,0.399038,0.481876,0.495232,0.530455,0.435259,0.444032,0.503449,0.49871,0.45315,0.404096,0.513419,0.474353,0.502356,0.530609,0.5652,0.462467,0.569502,0.55173,0.479257,0.608617,0.59791,0.619141,0.540291,0.523181,0.417786,0.421953,0.411774,0.50492,0.578002,0.52199,0.561072,0.591632,0.563895,0.594506,0.513574,0.497538,0.579162,0.627896,0.578649,0.526832,0.483902,0.478469,0.54421,0.647614,0.610779,0.546654,0.609079,0.638087,0.632648,0.656492,0.621674,0.733347,0.726184,0.600936,0.615803,0.583443,0.682217,0.760607,0.665206,0.680772,0.580703,0.528807,0.532973,0.551782,0.51507,0.570693,0.639787,0.564141,0.593089,0.479333,0.570466,0.48234,0.389055,0.427597,0.336875,0.346166,0.343935,0.339503,0.308336,0.325451,0.315973,0.237987,0.274037,0.163768,0.168779,0.156484,0.227243,0.254889,0.187181,0.23001,0.117044,0.183775,0.235156,0.271652,0.205448,0.329092,0.282906,0.316539,0.312605,0.31084,0.366335,0.375061,0.411202,0.467482,0.43006,0.397491,0.467721,0.433173,0.42934,0.350124,0.299814,0.268917,0.398481,0.371361,0.470266,0.441154,0.36613,0.351107,0.388404,0.368826,0.403392,0.345478,0.343712,0.367425,0.388182,0.397896,0.402065,0.44608,0.393245,0.453345,0.387477,0.518904,0.548938,0.469355,0.429493,0.498436,0.521677,0.512024,0.570153,0.625015,0.553549,0.484074,0.527643,0.626066,0.658715,0.62172,0.677726,0.6549,0.649093,0.645124,0.682528,0.599802,0.628708,0.575075,0.691297,0.610216,0.639006,0.660853,0.519988,0.588227,0.590435,0.598916,0.602883,0.548852,0.573733,0.547666,0.470843
0.659764,0.568716,0.653858,0.657564,0.650876,0.519073,0.433957,0.468564,0.396509,0.497017,0.412851,0.390675,0.39081,0.396228,0.387756,0.459642,0.407253,0.327996,0.422933,0.397257,0.509896,0.420457,0.419365,0.445332,0.488191,0.490486,0.564789,0.588704,0.56944,0.488052,0.431013,0.497382,0.536001,0.415687,0.492083,0.505806,0.439038,0.339811,0.357804,0.346565,0.407292,0.316023,0.323135,0.394813,0.444757,0.428824,0.368111,0.488449,0.427389,0.480397,0.392524,0.377188,0.315713,0.354946,0.3957,0.316561,0.392389,0.33399,0.294122,0.350468,0.321545,0.402007,0.41312,0.433147,0.370268,0.424082,0.324398,0.312223,0.367533,0.309371,0.311256,0.384583,0.408398,0.417698,0.392309,0.494599,0.527099,0.56446,0.551186,0.570607,0.567026,0.492248,0.43366,0.472267,0.463568,0.370999,0.398612,0.391505,0.377799,0.465086,0.435327,0.473087,0.522958,0.503992,0.530969,0.498958,0.434006,0.47056,0.43416,0.511476,0.450181,0.442912,0.45881,0.571086,0.543956,0.539397,0.479084,0.452653,0.489075,0.606965,0.644158,0.535021,0.511649,0.483316,0.470849,0.431073,0.485283,0.509919,0.524446,0.622262,0.618333,0.509369,0.483411,0.540615,0.596058,0.576588,0.520672,0.620782,0.53756,0.575794,0.562307,0.495587,0.557016,0.600692,0.647499,0.559263,0.654561,0.647032,0.528183,0.555182,0.568426,0.708903,0.709109,0.664908,0.626715,0.585062,0.73953,0.739082,0.749794,0.622999,0.59585,0.60593,0.566436,0.563372,0.558802,0.495329,0.516543,0.567576,0.604181,0.544157,0.459096,0.443098,0.470718,0.443859,0.451195,0.328357,0.386385,0.397445,0.444085,0.385003,0.277604,0.236711,0.249857,0.18305,0.17874,0.15353,0.226757,0.192016,0.157614,0.186307,0.195853,0.27292,0.276618,0.242883,0.212365,0.313104,0.267468,0.299332,0.331736,0.299385,0.348259,0.39672,0.343848,0.442737,0.337285,0.316587,0.372269,0.430103,0.420126,0.342264,0.291467,0.314383,0.391403,0.418488,0.40002,0.454475,0.424073,0.363676,0.416197,0.410327,0.348165,0.351984,0.29838,0.297839,0.274714,0.332766,0.301829,0.433273,0.45442,0.448854,0.499122,0.510066,0.490216,0.572982,0.457631,0.447861,0.528763,0.575502,0.609198,0.557795,0.471913,0.463593,0.625314,0.677888,0.659571,0.714751,0.690181,0.589012,0.621534,0.621455,0.678428,0.623516,0.55312,0.569788,0.600899,0.694902,0.686428,0.559736,0.590772,0.603985,0.638674,0.547706,0.568086,0.53966,0.628051,0.582234,0.47747
0.57731,0.640495,0.573945,0.633233,0.572832,0.561054,0.581314,0.516145,0.399187,0.497577,0.374661,0.366926,0.407115,0.375546,0.487473,0.372236,0.362507,0.376041,0.33898,0.35945,0.489458,0.407205,0.406753,0.406786,0.451073,0.441622,0.567053,0.523438,0.472354,0.484532,0.427421,0.481866,0.473964,0.439587,0.472686,0.534725,0.455073,0.398494,0.407908,0.426369,0.367356,0.381912,0.44256,0.316064,0.353881,0.400841,0.401411,0.489755,0.461145,0.41008,0.494464,0.431437,0.410257,0.371502,0.379699,0.276899,0.365075,0.239068,0.262521,0.254017,0.333447,0.335435,0.374132,0.465675,0.361553,0.41983,0.377807,0.355724,0.286363,0.309194,0.301919,0.380769,0.310266,0.347372,0.519565,0.548633,0.51147,0.645146,0.61784,0.587215,0.52834,0.53448,0.394119,0.39998,0.439071,0.344054,0.397554,0.521568,0.556459,0.529354,0.392849,0.453668,0.440907,0.480435,0.452626,0.420962,0.437752,0.443189,0.384151,0.39808,0.44264,0.42308,0.518425,0.451331,0.44941,0.426294,0.491432,0.528671,0.524901,0.646274,0.623379,0.549337,0.540589,0.509923,0.575416,0.491465,0.470118,0.520173,0.587423,0.51095,0.507323,0.577812,0.62151,0.591541,0.503506,0.516253,0.50773,0.560248,0.521098,0.519827,0.600701,0.601545,0.580822,0.523218,0.549494,0.581032,0.672472,0.606173,0.559271,0.504725,0.567807,0.596746,0.713361,0.649474,0.656122,0.644886,0.664059,0.630098,0.660542,0.617894,0.583069,0.554256,0.585345,0.603699,0.492299,0.550779,0.460567,0.518815,0.58931,0.543114,0.513049,0.429166,0.49451,0.464731,0.453475,0.404605,0.340298,0.325777,0.39069,0.359412,0.358812,0.340828,0.277592,0.305011,0.288183,0.254797,0.225354,0.185069,0.239493,0.1356,0.166382,0.313424,0.294146,0.318743,0.245151,0.271856,0.204647,0.187636,0.236663,0.291185,0.314642,0.439498,0.382434,0.450731,0.294871,0.370133,0.309764,0.296925,0.286933,0.273164,0.306758,0.415816,0.33006,0.370411,0.36273,0.410363,0.305237,0.362172,0.431305,0.433551,0.342312,0.267581,0.323336,0.388039,0.351691,0.336324,0.306256,0.317334,0.443585,0.437474,0.479959,0.454909,0.511146,0.473974,0.489938,0.571826,0.478488,0.536426,0.460939,0.483997,0.448427,0.480621,0.60753,0.636835,0.607319,0.596867,0.674368,0.704934,0.613912,0.666901,0.661975,0.55903,0.565668,0.663929,0.694403,0.666241,0.565795,0.613733,0.56553,0.486348,0.561241,0.484733,0.60069,0.62839,0.641266,0.648166,0.532792
0.623666,0.576542,0.572654,0.682242,0.586922,0.553795,0.614423,0.566671,0.531563,0.459809,0.344938,0.392101,0.39744,0.412272,0.422598,0.35587,0.288246,0.37572,0.291358,0.365469,0.360936,0.436582,0.380223,0.447125,0.466674,0.561936,0.473265,0.453177,0.454797,0.464031,0.4114,0.422073,0.395157,0.431969,0.530974,0.435615,0.442376,0.38078,0.391259,0.320828,0.293171,0.347946,0.403408,0.370761,0.328304,0.353019,0.35391,0.410288,0.412885,0.429702,0.509242,0.412161,0.363076,0.350354,0.390384,0.341149,0.409087,0.302425,0.180998,0.22439,0.329048,0.412486,0.430055,0.416978,0.305694,0.305123,0.417003,0.290474,0.29679,0.334213,0.424585,0.376746,0.440022,0.403603,0.530247,0.545731,0.525592,0.594638,0.476568,0.475594,0.54377,0.43425,0.466874,0.447545,0.404822,0.456076,0.396449,0.436689,0.583955,0.524474,0.45879,0.389882,0.452962,0.434347,0.363691,0.472747,0.430323,0.413448,0.390448,0.474605,0.498589,0.524584,0.497333,0.466619,0.485078,0.424088,0.414588,0.496549,0.575506,0.513175,0.550116,0.603737,0.643373,0.580369,0.493588,0.502651,0.594247,0.594332,0.5956,0.455366,0.431207,0.522041,0.581109,0.642807,0.634706,0.649694,0.553489,0.550449,0.519458,0.488781,0.492414,0.577505,0.507469,0.492195,0.520793,0.592449,0.689683,0.592012,0.586203,0.495621,0.550074,0.610804,0.670673,0.641459,0.615148,0.667197,0.695477,0.638926,0.760789,0.699683,0.59709,0.577852,0.533249,0.518886,0.502872,0.440607,0.434199,0.452056,0.556944,0.525026,0.513608,0.493074,0.5077,0.378406,0.402468,0.376431,0.339051,0.28173,0.272562,0.386146,0.366645,0.374485,0.395162,0.364491,0.241851,0.255959,0.274226,0.301923,0.276399,0.245415,0.296877,0.233497,0.284996,0.241134,0.202686,0.242828,0.225723,0.216483,0.350398,0.342282,0.359092,0.370409,0.413044,0.418741,0.320643,0.398709,0.408096,0.237483,0.269483,0.259477,0.385862,0.391281,0.329906,0.341682,0.312459,0.380582,0.302054,0.34141,0.289447,0.384631,0.308132,0.329802,0.336607,0.388242,0.31872,0.254881,0.348918,0.369842,0.46498,0.501523,0.432671,0.538675,0.531385,0.513357,0.565787,0.587205,0.509564,0.411963,0.361196,0.448247,0.508737,0.522948,0.646908,0.640906,0.677488,0.584545,0.657626,0.647132,0.607449,0.655907,0.655178,0.55451,0.6091,0.564622,0.716673,0.664676,0.619682,0.532562,0.46247,0.480808,0.564134,0.533162,0.521912,0.527671,0.63569,0.51924,0.432661
